Yelp URL,Rating,Date,Review Text,image URL,Generated Review
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,3,6/5/2022,"We popped in on a busy Friday night. There was a bit of a line but I totally expected that. It moved fairly quickly. The area was a bit chaotic and dirty, and the employees were definitely unorganized and seemed anxious. They were out of several things, and actually locked the doors approx 15 mins before closing. Our shakes were delicious! It seems they had been victims of a busy day with a staffing shortage.",https://s3-media0.fl.yelpcdn.com/bphoto/q1I5UoxBrpGmyP45PhvjVg/348s.jpg,I had the best time here with a group of friends and we had to share a table because we were getting ready for the alabanzas that were there.
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,7/11/2022,"Hype little ice cream spot.


Definitely a vibe, throwback cereal interior gives you that nostalgia.


My friend got the bowl, Cosmo & Wanda--fruit loops and captain crunch all berries with almond milk and ice cream haha, she loaded up, that was actually legit though because the almond milk almost made it sweeter if you can imagine that. Perfect Combo


I went with a shake and got Mucha Lucha it was the perfect little mix basically a hella sweet horchata milkshake, perfect cinnamon sugar balance.


We both enjoyed it so much. They were very considerate when helping move the line as quick as they could, paying attention to detail. I think we had to switch something last minute but they were great with communicating to us and quick to make fixes and pivot. They were definitely using gloves and all that so it felt very clean and just well run.


Lots of great smiles from the staff and we loved that, we felt very comfortable and happy to be there.",https://s3-media0.fl.yelpcdn.com/bphoto/y7X09ZGYMEEEnysD-3BHTQ/348s.jpg,I love the ice cream!
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,4,4/18/2022,"Been dying to come here for a while because they're Black-owned and such a cool concept. The place is a vibe! Loved the aesthetic and the music, which was loud and some may not like, added to it - I loved it!


They were out of bowls, which is what I wanted, so I got Lucky Charms mixed with Cinnamon Toast Crunch in a milkshake. It was really good but pricey coming in around $9 if I remember correctly.


The menu had a ton of options so I'll definitely come back and try something maybe with a sauce drizzle and hopefully a bowl next time!","https://s3-media0.fl.yelpcdn.com/bphoto/_qnFXDvfbLdp8HR1V3aExA/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/QssWVeJp_8GOz8psCGASBA/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/RhjasdzV3w9lmd5fh0t65w/348s.jpg","Having been to the UK, I have to say that there are some gems in this city, however the food was not quite up to par. The pizza is good, the pizzas are good but the cheesecakes were a bit too fatty for my liking, the macarons were too sweet and they were stuffed with too much cream cheese for my liking. I had a very good experience at this store. They are very helpful and a very nice person. We were there and we thought it was so great. - we've had it for years, but never thought of this concept. I have never been to a Mexican restaurant in the States and I was so happy with this."
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,6/12/2022,Thoroughly enjoyed my nostalgic milkshake! Appreciated the milk alternative options and the menu or create your own customizations. I selected from the menu to enjoy reeces puff and cookie crunch and it was so yummy!,"https://s3-media0.fl.yelpcdn.com/bphoto/96UIyuGCAxAct8PTEDUYXg/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/zJyuQP959WQELpnKkmAGrg/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/lM5NkI_W7hUWQsZiwZGWwA/348s.jpg","I've been coming here for years, the customer service is great and their product is great. They always have new flavors, they're a great place to go to for dessert or lunch and they're not too far from my house. They are always fast, and they have a wide selection of frozen yogurts and toppings. Love the new decor and new location! The new layout is great. It's spacious, but not so big that you can't fit a lot of people in one place! One of the best sushi in town!"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,2/6/2022,"Man look, first of all, this concept is WILD crazy. Second cereal is my favorite food so I could be bias!! Third, YOU NEED TO BE HERE!!! Shout out to the owner and anyone who played a role in bringing this amazing vision to life. It's cereal!!!! Who doesn't like cereal!!! I'm excited for when this business grows!! The cereal milkshake ($10) idea, EXCEPTIONAL. The unicorn breath (lucky charms, fruity pebbles, strawberry drizzle and almond milk) THANK ME LATER! The fact that they give you the option of what kind of milk you want is legit!! All inclusive!! I am definitely recommending this spot to EVERYONE!! And I will be back very soon to go crazy on countless bowls of cereal! I'm a big fan!!","https://s3-media0.fl.yelpcdn.com/bphoto/CIjW2E9LdDHwRNpUNY0BXA/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/sGZU0O_SIueuSEgvE8X1Jw/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/HW4SuoY09VcEX1LxJsKCQA/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/KdMAXGGniOdnCoPFOu4GIg/348s.jpg","I have a problem with my vocabulary and my grammar, but I am not really interested in going to the school to try to get my fluency. I went to my first night of English in a hotel and was really excited to go. We got to the hotel and the receptionist gave us a free latte and a bag of pretzels and a bowl of popcorn and a cup of tea. We've been here twice since. The food is good and the service is friendly. The bartenders are all good, but I think there are a couple of people who are not fluent English. I'm not a big fan of re-staging. I don't know how I can go from a grocery store, but it's so close to my home that it's worth it! i love the new breakfast buffet in this place but i'm not really a fan of the breakfast food at the moment"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,4,4/8/2022,Had been wanting to try this place out for a while and finally got the chance too. When you walk in all the cereals hit you at once! It smells delicious in here. My girlfriend got the Muchu Lucha milkshake and it was soooo good. I'm definitely dreaming about day & night cereal bar! Can't wait to go back.,"https://s3-media0.fl.yelpcdn.com/bphoto/Pr4-cXF1sTEuT1P4gBR-mA/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/LLIUcLMyHNLo3M_siVLe4Q/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/Yf2B2PfsyOEyVhTRCixVeQ/348s.jpg","§Ö§ã§ß§Ñ, §à§Ö§ß §Ü§å§à§Þ§à§â§ß§ß§Ñ §Ö§Ý§Ñ. i am so excited! i went here for my first time today and the staff was great! they are super nice and kind and it is really clean, and they even brought me my own cup with a styrofoam lid, ice cream and tea. i just wanted to say that i am a fan of their food and i would have to try their iced coffee as well ;) The best place to buy anything in a small shop, really cool, they've got everything!"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,4,10/18/2022,"At first, only one person was working, so the wait was a little long. But when the other person got there, things speeded up. Got the Fresh Prince(ss) of BelAir. Combination of Frosted Flakes, Fruit Loops and substituted Apple Jacks for Lucky Charms. It was pretty good. Had to get used to chewing my shake a little bit though.","https://s3-media0.fl.yelpcdn.com/bphoto/SkNCQ2JBwv-goEO8tI0tpw/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/2d_k4fsaxBe9Vy6yfjOlwQ/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/cu5AnoxZnTgx68qOXeOvuA/348s.jpg","The best and most logically organized place to learn English! I've been in this town for a year and a half and have had nothing but great service, food, and customer service. This is one of the few places that I have ever been to that has never been sub-par and they really do not do that at all. I have been in a a few times and have been very disappointed in their attitude and lack of commitment to the menu. The food is not the worst I've had but the food is just. I've been in this town for a year and a half and have had nothing but great service, food, and customer service. This is one of the few places that I have ever been to that has never been sub-par and they really do not do that at all. I have been in a a few times and have been very disappointed in their attitude and lack of commitment to the menu. The food is not the worst I've had but the food is just"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,11/18/2022,Black owned business. We love that. Great options. Milkshake was GOODT! Different dessert option and a cereal lovers dream.,"https://s3-media0.fl.yelpcdn.com/bphoto/MSGL-szLJWvJvXNh1pkjgg/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/qdYM_K5OcsGATYLXO8ODng/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/PcwJq3JzmfqwyVRTSTJ96A/348s.jpg","the best tv show i have seen in a while, and i've been craving a saturday night at li's in downtown london for a couple of years now. i'm a huge fan of hbo - so much that i have seen in the past few years, and i just had to see a new episode on tv & tv, i. I love the atmosphere and the staff here, so friendly and helpful, great customer service. I haven't been to the san francisco branch yet but I've had the most amazing experience there!"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,2/9/2022,This place is dope! It has all the exotic cereals u can't find anywhere else. Very personal and fun.,https://s3-media0.fl.yelpcdn.com/bphoto/KlfurMOED6eOA8lpermvfA/348s.jpg,"I came here for my first time yesterday with my girlfriend and a friend for dinner. The place is cute and trendy and I love the vibe. The music is good and the food is good too, but I was a little disappointed when I walked into the restaurant and the food was not great. We had the pork and beef teriyaki. The pork was dry and the beef was pretty good but the beef was dry and overcooked and the rice was very bland. I"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,2/6/2022,"Just visited a few minutes ago (on a Sunday around lunch) and ran to Yelp to write this review :) This is such a cute little shop right in the heart of uptown across from Bearden park. There was a line but we placed our orders after about 15 min of waiting. The cashier was very kind and was the only one working in the shop. Also the store was only making shakes today and no bowls which was a bummer. But the shakes were delicious ! We got Unicorn Breath and Mucha Lucha, price was reasonable about $8 per shake. Support local, black owned businesses and definitely stop by if you're in the area !",https://s3-media0.fl.yelpcdn.com/bphoto/ytqLatpWMLNe6jH_n-z_bw/348s.jpg,I've been to the mall for years. But I can say that I have never been to the one that you write about. It's only a few minutes walk from the bus stop.
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,4,7/24/2022,"Fun nostalgic adventure spot. Drove 20 minutes to get my favorite cereals Oreo, Honey Nut Cheerios and Cinnamon Toast Crunch in a milkshake!


It's cozy, creative and very nostalgic. Definitely worth the trip",https://s3-media0.fl.yelpcdn.com/bphoto/ng_w6NeQFHRQjZkJzFyWjQ/348s.jpg,Love this place! Especially the food and their prices are great for breakfast.
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,1,5/7/2022,"Waited 20 minutes only to be turned away at the door during operating hours.
Kind of a strange review cuz I haven't eaten here because when I went the staff said they were closed! When I first got there at 5:20 there were no staff present and a sign saying ""gone for lunch. open 5:30 - 6:00"" Having arrived there at 5:20, I thought ""10 min wait. Can do! Awesome! Staff needs to eat too!"" 5:40 came and went, saw staff milling about and leaving the store and I saw a man at the register sitting and doing nothing. I went in and asked if I could order. The gentleman at the register could only take the time to tell me that they were closed and to look at the sign. So not a grand experience simply because I wasn't able to eat and when I tried to go in, I got no farther than the door.",https://s3-media0.fl.yelpcdn.com/bphoto/EqPwL9h-_tV7MgQuxOJ-Zw/348s.jpg,"I had the opportunity to spend a few nights in a hotel, and this was the best hotel experience of my life! The staff was very nice, and friendly. During my stay, the food was delicious. I only had the opportunity to try a few dishes on the menu, but I had a very good experience. They were very attentive and friendly, and they have a wonderful selection of cheese, wine, meats, and breads. I will definitely come back"
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,3,9/13/2022,"over rated. the idea and the vibe is cool, but in reality your paying $11 for a bowl of cereal you could make at home, the flavors aren't really all that "" unique"" the menu was basic cereals i've tried before, the only one i hadn't tried they were out of. the displays show all these limited cool cereals but those aren't the ones actually offered.... it's not worth it unless you get a milkshake, if you go here i wouldn't settle for just a bowl. the girl working was also quite blunt, short conversationed, had her airpods in and wasn't really friendly.",https://s3-media0.fl.yelpcdn.com/bphoto/oHQTbkX_9mVsKPG7NRt78Q/348s.jpg,I have been here several times and always enjoy it.
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,9/30/2022,Idk if I was just really needing it but this was genuinely one of the best milkshakes I've ever had.,https://s3-media0.fl.yelpcdn.com/bphoto/ZBLb-dioxEKluzDIokQhNA/348s.jpg,I love ice cream sundaes if you can get them in your area. Went here for breakfast and was happy with the omelet station. The coffee was excellent. Very nice waitress. She was very attentive and helpful. The food was good too. They have an amazing selection of coffees and teas.
https://www.yelp.com/biz/day-and-night-exotic-cereal-bar-charlotte,5,6/18/2022,I got the buttercup milkshake and my boyfriend got the Mucha Lucha and both were incredible. Perfect on a hot summer day!,https://s3-media0.fl.yelpcdn.com/bphoto/AlSfxZ3KtZaHpCH4u3kYOg/348s.jpg,"This place is pretty awesome. Very creative, creative. Very creative, creative. The food is great, and they make great drinks."
https://www.yelp.com/biz/hopscotch-champaign,1,11/2/2022,"Ordered a wedding cake from here. It was dry, flavorless, and left a waxy after-taste! They also have super unorganized communication with their cake clients. Would NEVER recommend a cake from this place!",https://s3-media0.fl.yelpcdn.com/bphoto/eB6ISY8rPjKq5Z6sAz69XA/348s.jpg,I love this place ! i always get the chocolate cake and ice cream sundaes ..the cake is good for kids but it does not look like a real cake
https://www.yelp.com/biz/hopscotch-champaign,4,6/2/2022,"Beautiful & cozy Cafe
The pastries are yummy
All the staff are so sweet, definitely would visit again",https://s3-media0.fl.yelpcdn.com/bphoto/Re0fEyPLro3f_lDpSSmatg/348s.jpg,I like to do my shopping at this place every morning. They are always very helpful and the staff is always very friendly.
https://www.yelp.com/biz/hopscotch-champaign,4,1/27/2022,"A great little place to escape the chilly Illinois weather! I stopped in here for coffee with a friend one day, had never tried this spot but have heard good things (and really wanna check out The Literary as well!) I was just looking for a cup of warmth and maybe a couple of sweet treats.


We went in and it was so cute and intimate, a little bar near the window, some tables in the corner to work at, and a nice comfy couch with a gorgeous coffee table in the middle of the space. The walls were lined with various jams, cocktail mixes, teas, and coffees you could buy to try. A great little area to peruse while waiting for your coffee and food.


I ended up ordering the Salted Orange Mocha and my friend got a Plain Black Coffee, I paired my yummy mocha with a decadent ooey-gooey salted caramel brownie and a flakey buttery classic croissant. The brownie was so rich and the salted caramel balanced it out nicely so the chocolate wasn't too overpowering. The croissant was very buttery and had a nice crisp flakey outside. The inside was fluffy and had those beautiful croissant layers you look for. My mocha really shocked me, surprisingly I don't typically like chocolate and orange together but I do love trying new things. The orange in this is super soft and doesn't have quite the punch I thought it would, it dances over your tongue and gets enveloped by the mocha. It's a very subtle concoction and I would definitely order it again!


Overall this was a great coffee spot and it wasn't too crowded when we went in the afternoon. I think it may be a little overlooked with all the coffee shops on campus and downtown Champaign, I definitely think Hopscotch needs more recognition especially with all their cool coffee creations. I can't wait to go back and see what else they have to offer!
*
*
*
Check out my Instagram thatfoodiewithglasses",https://s3-media0.fl.yelpcdn.com/bphoto/Hi8dMHEAo5W_fUXGV1tm0Q/348s.jpg,"I was very disappointed with the quality of coffee and patisserie at the new one at the corner of my house and street. I love this place... i can go here to just hang out and relax with my laptop and i can always find a coffee or two in the bar area.. i love this place. I love this place... i can go here to just hang out and relax with my laptop and i can always find a coffee or two in the bar area.. i love this place. Great food , great prices , great service, and very friendly staff"
https://www.yelp.com/biz/hopscotch-champaign,5,5/11/2022,"Really great little place for some baked goods. We had the macarons, a scone, cupcake, and lemon bar. I also had one of the lattes, which was really good. There is enough seating inside or outside as long as it's not too busy.",https://s3-media0.fl.yelpcdn.com/bphoto/WBamXSHpdhTAdaoM2uPmLg/348s.jpg,Awsome cake
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,12/25/2022,"Haiku: Matcha Cafe Maiko


A sweet tooth craving?
Get a latte or soft serve
It's creamy and smooth.
---
Tasty matcha treats straight from the motherland. If you adore matcha, this shop is for you. There's soft serve, teas, latte floats, espressos, frappes, and affogatos.


I got the Instagrammable Maiko Special Parfait ($9.25): matcha and ube soft serve swirled together along with matcha chiffon, agar jelly, kuromitsu (black honey), chestnuts, matcha cake, shiratama mochi, cornflakes, and adzuki beans. The matcha and ube flavors were mild (I would have liked it stronger in taste), however, the soft serve was creamy, smooth, and not icy. This parfait is quite hefty in price but seems to be generous with its toppings.


I'm so glad there are a few stores back home in Southern California. I can't wait to get my matcha parfait fix again!",https://s3-media0.fl.yelpcdn.com/bphoto/dp1E9t2nynGA4EDwsJ4MnA/348s.jpg,The BEST chicken in the world
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,8/2/2022,"I'm so happy this place opened nearby. The Matcha is well made and the girls at the counter are helpful with customer who's there for the first time.


Looking forward to going back to try other items on the menu",https://s3-media0.fl.yelpcdn.com/bphoto/6_bp9XwUHt_6O6Z-HtUurA/348s.jpg,"a great service, friendly staff, and good coffee! I have been going to this place for the last 6 years or so, and i have seen so many different things on my last visit. but this location in particular is awesome. if you have an interest in cooking, this place is fantastic. the food is really delicious and everything is fresh and always cooked well. the desserts are incredible. i have tried everything here, but my favorites are the macarons, the chocolate cake and ice cream cones, the cheesecake"
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,4,4/30/2022,"Came here to try out everything matcha! I got their maiko special. I am not too familiar with Japanese desserts, so didn't appreciate the cereal cornflakes and the particular beans or the syrup. The ice cream, however, was on point. I got some black sesame inside (I tried it alone, and it was too strong for me).


Overall, matcha flavor was on point, but $10 was a lot for this cup. If I came again, I'd just get a drink or ice cream alone.",https://s3-media0.fl.yelpcdn.com/bphoto/Ob0F4KLz-dgXXWCfgIakzA/348s.jpg,i was really impressed with the service from my gf and her family. they are very friendly and the place is very clean. i will definitely be going back
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,4,7/9/2022,"This is a cute little spot in a shopping center off providence road. I wanted to check it out after seeing photos of the maiko special. I had no clue what the ingredients included were but I wanted to try it. Typically at a place like this, I stick with soft serve but I forced myself to venture out. The soft serve was great and the rest of it was good but for me it felt like there was too much going on. I think I'm the future I will stick to my usual choice of soft serve. They had some toast options too which looked pretty good.",https://s3-media0.fl.yelpcdn.com/bphoto/0HinR4Dxh9UVndx4R_MTtw/348s.jpg,"Great, friendly service. Nice atmosphere. Good, but not worth the money for the quality. The staff is great and we walked out of the door feeling like we were in heaven. We ate the breakfast and then had lunch and drinks at the bar. We were so excited to have a good coffee! The place is very dark, but thats not a bad thing for the quality of the coffee. Having said that, the prices are pretty reasonable. I'm from Brazil, but I love the ice cream from their ice cream shop in acado, and the staff here is so nice, especially the sweets and the boba tea - the owner is very friendly and helpful, the prices are reasonable and the atmosphere is nice, especially if you're a student, which is my case"
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,4,6/6/2022,This place was featured on yelp and not too far for me so I just had to try it. It's a small caf¨¦ located in the Arboretum shopping area. There is plenty of shared parking. The place is clean and they have good customer service. I decided to try the yuca (seasonal flavor) and Matcha swirl based on the staffs recommendations. I found the Matcha to be very tasty and a very strong flavor it would probably taste really good with the vanilla in a swirl. They have a variety of other treats offered besides the frozen yogurt. Now so sell a variation of beverages. They sell merchandise as well. I would like to come back and try some different flavors and treats. Hope you enjoy!,https://s3-media0.fl.yelpcdn.com/bphoto/cwVrcUIyxxBLM0ljznQ25Q/348s.jpg,"I had been waiting for an hour and a half to be seated at the food counter, but we were in line and sat right in the middle of the line. i am not a latte or tea person so i would have given them a 5 star rating but this was a bit of a disappointment i had a sandwich and a smoothie that was a huge disappointment :-("
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,5/1/2022,"I've met my matcha. This place is amazing. Lots of selections from lattes, teas, espresso based drinks, and even soft serve.


It's a little on the pricy side ($6-$7) per drink, but definitely worth it in my opinion",https://s3-media0.fl.yelpcdn.com/bphoto/6MJOweVBZa0_6U5Bx3gJPQ/348s.jpg,It is so cute inside and it's great!
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,4,2/23/2022,"INTRO: A unique Asian cafe that specializes in matcha desserts, Matcha Cafe Maiko is prepared to bring some matcha into your life. I can guarantee that this special experience will make you say ""I love matcha so matcha!"" after finishing your first dessert. I normally get their matcha soft serve, but you also can't go wrong with their other desserts and drinks on their menu.


DESSERT 1: Golden Shogun ($9.50) - This is the ultimate flex move. A soft-serve flavor of your choice (matcha, hojicha, seasonal) topped off with a 24k edible gold sheet in a waffle cone will make you feel like a millionaire. The matcha flavor is present, but it's definitely not one of the strongest I've tasted. I've made stronger matcha milkshakes at home.


WORTH IT? YES, it's worth it for the experience and whenever you're in town (Overall 7/10)",https://s3-media0.fl.yelpcdn.com/bphoto/y_X2lHgO4G4gxN2T9MuxWg/348s.jpg,"I've never eaten this dish before, but now I want it. I was curious about the ice cream sundae, so I decided to eat it today. I had to take a picture for you."
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,5/16/2022,"If you're coming to Charlotte, this is a must try. I've heard so much about this place and it lived up to all my expectations. The matcha soft serve and latte had such a rich matcha flavor. The ube soft serve was also very rich and paired beautifully with the matcha. The parfait had a layer of matcha cake, mochi balls, cereal, and grass jelly. Really a wonderful treat and a all-in-one dessert. I will say this again, if you come to Charlotte, this is a must visit location!","https://s3-media0.fl.yelpcdn.com/bphoto/k5IXsXfqGNfg1Q5xwnCMIw/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/jHOBbqWccR7kwbtieZKe3g/348s.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/nu-SFc9nzCTEN3WArjrEcg/348s.jpg","i just saw this place today.. it's a very good restaurant and it's really cheap! I went here for lunch & dinner, and was happy to find that the food was great and the service was really fast. The food is surprisingly good, and the staff is friendly and helpful. Having been in the city for over a year, I can say that i have only been to some of the food that was good, but I think I will be returning to the food in the near future!"
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,1/17/2022,"This is the only place to find matcha soft serve in North Carolina. Trust me I have looked. There are days when the matcha soft serve is grainy but most of the time is nice, creamy and rich! The ube is also a favorite of mine. I also highly recommend the addition of mochi balls (very chewy- the perfect texture to pair with silky soft serve.) The drinks are good but the soft serve is what they're known for.


I live in RTP area but every time I visit Charlotte I always make sure to stop by. 10/10 would recommend if you like matcha and/or soft serve.",https://s3-media0.fl.yelpcdn.com/bphoto/meSQk--2rD80hmPs3glUPw/348s.jpg,I was very impressed with the service and the food. I love Japanese cuisine and I've been to many of Japan's cuisine in america. I was really impressed by the selection of Asian food in this restaurant and the quality of the food. The staff was very friendly and very attentive. The food was good. Definitely a restaurant worth trying when you come to japan.
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,11/24/2022,"We decided to give this place a try after lunch. The staff is friendly and the ice cream we got was super yummy. The ube and matcha paired perfectly together. If you're a big fan of matcha, you would love just the matcha! The atmosphere is very bright and open. I would recommend this shop to everyone!",https://s3-media0.fl.yelpcdn.com/bphoto/7CHmX168GH_D387Khx4ifw/348s.jpg,"I found this place by accident. It's in a food court on the same street as a Starbucks. I had heard of it before from a friend, and was intrigued to try it out. I found this place on the side of the food court and was happy to find this place. This is their ramen-tastic, and is their best so far. They are the best when it comes to ramen-tastic ramen, they were the"
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,6/12/2022,"Visited here with a friend today- it was our first time trying matcha as a flavor and had heard great things so we were excited to try it out!


The store had a very cute aesthetic- amazing decorations inside, very clean and a good amount of seating


The individuals working the register were all very kind and allowed me to sample to matcha and toasted matcha flavor!


I ordered a matcha and ube swirl cone and my friend ordered the Maiko special. Both came out quick and aesthetically were very pleasing


A tip for anyone wanting to try something new: a few of the toppings in the Maiko special (jelly, mochi, etc) are not sweet/have no distinct flavor so keep this in mind!!


I would recommend this location to others :)",https://s3-media0.fl.yelpcdn.com/bphoto/6NZRQAQe3OloSBG5iCGxHA/348s.jpg,[Error] cannot identify image file <_io.BytesIO object at 0x7e441ceff880>
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,8/25/2022,"Yes, it taste as delicious as it looks. Matcha can be a bit bitter but with an ube swirled in, it was perfect. There are lots of other menu items that I want to try. The customer service was awesome and samples are free if you're felling hesitant to commit like I was.",https://s3-media0.fl.yelpcdn.com/bphoto/zUNNEroHficRguBHMS9zMg/348s.jpg,I am so happy with the food here ! The staff is very friendly and nice. It's not too expensive and you have everything you need for breakfast.
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,5/30/2022,Super cute place. I'm still new to matcha so it takes some time to pick an item. But take a peek at the menu before you go in. And they have ice cream!!! Try the ube flavor! I'm definitely going back!,https://s3-media0.fl.yelpcdn.com/bphoto/Ng4nbE7JcMlmHvwAOki1RQ/348s.jpg,I love the ramen noodles in this place. It is always good and the service is good!
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,3/8/2022,Very cute location with indoor and outdoor seating! It's a very unique ice cream and the flavor is great. I'd say they are on the pricy range but worth it to try,https://s3-media0.fl.yelpcdn.com/bphoto/auCJuqdim49Yezk4LAY2rQ/348s.jpg,"I had a wonderful experience staying in the room of a king size bed with a king size bed u00a0b a huge living room, bathroom and kitchen, all with private tv, air conditioning, fridge and microwave. I was very pleased with the price and location u00a0n l yo u00a0 uu00a9m for a very reasonable price. I'm"
https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,5,5/31/2022,"This little ice cream spot is amazing -- Not a lot of flavors but the flavors they do have is amazing and they have coffee , matchas , Sundaes, etc. Definitely a cool experience if you are in the area. The ube ice cream was to die for !!",https://s3-media0.fl.yelpcdn.com/bphoto/VbYyIxplMNn-hVhYbYNULw/348s.jpg,"I was really excited when they came to our fav restaurant in the city but it was not the same as the reviews say. I have been to the chinese food and sushi in chinatown but I have never had a good ice cream! I went to the ice cream store in chicago with my friend and I had the most amazing ice cream sandwich ever, it was soo good, I will definitely be back and i have been to"
https://www.yelp.com/biz/paris-super-crepes-champaign,3,5/14/2022,"We got the Chocolate Lover Crepe, Paris Super Crepe, Cheesecake Delight Crepe. While the food was decent, it took quite a long time for the crepes to come out (~25 min).",https://s3-media0.fl.yelpcdn.com/bphoto/u3KVhchJwqZ9780gXODsow/348s.jpg,"Stopped by this place for lunch to take a bite of a burger, and it was very good. I had the grilled pineapple burger, which was delicious and made me think of eating that again, since it's the first time in a restaurant."
https://www.yelp.com/biz/oberweis-ice-cream-and-dairy-store-champaign,5,12/23/2022,Very nice customer service the ice cream was very delicious and the ambiance was great,https://s3-media0.fl.yelpcdn.com/bphoto/AZ4NaRz94QhT6i9qOT7MWg/348s.jpg,"great ice cream, super friendly staff, and delicious flavors! I am a big fan of a good ice cream so i don't go out of my way to eat here"
https://www.yelp.com/biz/oberweis-ice-cream-and-dairy-store-champaign,5,5/23/2022,Flew all the way from Las Vegas to Champaign for the Cononut Choc Almond ice cream. Just too good... I'll be back!,https://s3-media0.fl.yelpcdn.com/bphoto/V79gQcLvxXNkyQDi5Nkr7w/348s.jpg,eat your heart out!!
https://www.yelp.com/biz/the-peach-cobbler-factory-charlotte,3,7/22/2022,"I first saw this place posted on IG and couldn't wait to try it. My sweet tooth is something serious lol


Location: In a blue building that says south end eats. You would definitely miss it if you aren't paying attention. This is a place you can sit down to eat . This is a take out spot only that houses multiple business.


Order: you have the option to order online or order inside at the kiosk. Highly recommend ordering online to avoid a long wait. It took about 20mins for me to get my order.


Parking: There is a small lot in front of the South End Eats building.


My order: Peach Cobbler you don't get much for $8 but it was worth trying . It was lukewarm at best. It had a nice crust to cobbler ratio (if you know you know). The taste was good. 3.5/5


I wasn't aware of this place was takeout only before visiting so I ordered once I got there ( I should've visited yelp first lol). It took about 20mins for me to get my peach cobbler. Overall, it was just alright. I probably wouldn't visit again.",https://s3-media0.fl.yelpcdn.com/bphoto/JXNuLvcjo3ugl2t87_Pwzg/348s.jpg,"Great food! Best ice cream and sandwich in town. Great ice cream and frozen yogurt. The staff was friendly and knowledgeable. The food is amazing. I have been eating at the ice cream parlor for over a decade and it never disappoints me.
"
https://www.yelp.com/biz/the-peach-cobbler-factory-charlotte,4,7/17/2022,"I had a sweet tooth after eating lunch at STIR.


Just a heads up do not walk there - there is not a dine in option. Please drive your car because after you place your order you have to wait for it - then pick it up. You'll be eating in your car (which is not a bad thing) . Just a huge heads up!!


I ordered the peach cobbler and cinnamon peach praline.


It was $5 a piece on a special they had going on.


It was yummy. Just a lot of cinnamon. Very sweet.


The peach praline tasted just like the peach cobbler with cinnamon glazed pecans on top.


I could of went without all of the cinnamon and sweetness but that's my taste buds.


There are different food options located in the building not just peach cobbler!",https://s3-media0.fl.yelpcdn.com/bphoto/fxCe6ldMYRPJKNHbeE48NA/348s.jpg,I just came back from the spa after a long day of work and was in need of a quick meal before a long night of reading. I'm not usually a breakfast fan but I figured this place had something good. We ordered a burrito and omelete. I didn't take any of the other options for breakfast but it was pretty tasty and filling. The only thing I had was the coffee and they gave me a free
